contest_name,contest_type,level,difficulty,problem_name,problem_type,problem_url,pdf_url,ggdrive_url
ICPC 2024 vòng Quốc Gia,ICPC,Quốc gia,Very Hard,ICPC 2024 vòng Quốc gia - G: Greedy Grouping,Greedy,https://oj.vnoi.info/problem/icpc24_national_g,https://vnoi-admin.github.io/statements/icpc/2024/national/g.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 vòng Quốc Gia,ICPC,Quốc gia,Very Hard,ICPC 2024 vòng Quốc gia - H: Hardcoded Median,Array/Sorting,https://oj.vnoi.info/problem/icpc24_national_h,https://vnoi-admin.github.io/statements/icpc/2024/national/h.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 vòng Quốc Gia,ICPC,Quốc gia,Very Hard,ICPC 2024 vòng Quốc gia - I: Inversing Palindrome,String/Text,https://oj.vnoi.info/problem/icpc24_national_i,https://vnoi-admin.github.io/statements/icpc/2024/national/i.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 vòng Quốc Gia,ICPC,Quốc gia,Very Hard,ICPC 2024 vòng Quốc gia - J: Jemstones,Graph/Tree,https://oj.vnoi.info/problem/icpc24_national_j,https://vnoi-admin.github.io/statements/icpc/2024/national/j.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 vòng Quốc Gia,ICPC,Quốc gia,Very Hard,ICPC 2024 vòng Quốc gia - K: Kettle Symphony,Other,https://oj.vnoi.info/problem/icpc24_national_k,https://vnoi-admin.github.io/statements/icpc/2024/national/k.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 vòng Quốc Gia,ICPC,Quốc gia,Very Hard,ICPC 2024 vòng Quốc gia - L: Lights Off,Other,https://oj.vnoi.info/problem/icpc24_national_l,https://vnoi-admin.github.io/statements/icpc/2024/national/l.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 miền Bắc,ICPC,Miền Bắc,Medium,ICPC 2024 miền Bắc - A: Pile,Other,https://oj.vnoi.info/problem/icpc24_mb_a,https://vnoi-admin.github.io/statements/icpc/2024/mb/a.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 miền Bắc,ICPC,Miền Bắc,Medium,ICPC 2024 miền Bắc - B: Hunting Dog,Other,https://oj.vnoi.info/problem/icpc24_mb_b,https://vnoi-admin.github.io/statements/icpc/2024/mb/b.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 miền Bắc,ICPC,Miền Bắc,Medium,ICPC 2024 miền Bắc - C: Maximum Sum,Math/Number Theory,https://oj.vnoi.info/problem/icpc24_mb_c,https://vnoi-admin.github.io/statements/icpc/2024/mb/c.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 miền Bắc,ICPC,Miền Bắc,Medium,ICPC 2024 miền Bắc - D: Complete Tasks,Other,https://oj.vnoi.info/problem/icpc24_mb_d,https://vnoi-admin.github.io/statements/icpc/2024/mb/d.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 miền Bắc,ICPC,Miền Bắc,Medium,ICPC 2024 miền Bắc - E: Divisibility Factor,Math/Number Theory,https://oj.vnoi.info/problem/icpc24_mb_e,https://vnoi-admin.github.io/statements/icpc/2024/mb/e.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 miền Bắc,ICPC,Miền Bắc,Medium,ICPC 2024 miền Bắc - F: Independent Line,Geometry,https://oj.vnoi.info/problem/icpc24_mb_f,https://vnoi-admin.github.io/statements/icpc/2024/mb/f.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 miền Bắc,ICPC,Miền Bắc,Medium,ICPC 2024 miền Bắc - G: Nicestr,String/Text,https://oj.vnoi.info/problem/icpc24_mb_g,https://vnoi-admin.github.io/statements/icpc/2024/mb/g.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 miền Bắc,ICPC,Miền Bắc,Medium,ICPC 2024 miền Bắc - H: Printing,Other,https://oj.vnoi.info/problem/icpc24_mb_h,https://vnoi-admin.github.io/statements/icpc/2024/mb/h.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 miền Bắc,ICPC,Miền Bắc,Medium,ICPC 2024 miền Bắc - I: Replacement,Other,https://oj.vnoi.info/problem/icpc24_mb_i,https://vnoi-admin.github.io/statements/icpc/2024/mb/i.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 miền Bắc,ICPC,Miền Bắc,Medium,ICPC 2024 miền Bắc - J: Sensors,Other,https://oj.vnoi.info/problem/icpc24_mb_j,https://vnoi-admin.github.io/statements/icpc/2024/mb/j.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 miền Bắc,ICPC,Miền Bắc,Medium,ICPC 2024 miền Bắc - K: Palindromic Sequence,String/Text,https://oj.vnoi.info/problem/icpc24_mb_k,https://vnoi-admin.github.io/statements/icpc/2024/mb/k.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 miền Bắc,ICPC,Miền Bắc,Medium,ICPC 2024 miền Bắc - L: Eqpair,Other,https://oj.vnoi.info/problem/icpc24_mb_l,https://vnoi-admin.github.io/statements/icpc/2024/mb/l.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 miền Trung,ICPC,Miền Trung,Medium,ICPC 2024 miền Trung - A: Thief,Other,https://oj.vnoi.info/problem/icpc24_mt_a,https://vnoi-admin.github.io/statements/icpc/2024/mt/a.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 miền Trung,ICPC,Miền Trung,Medium,ICPC 2024 miền Trung - B: Puzzle About Magical Quadruples,Other,https://oj.vnoi.info/problem/icpc24_mt_b,https://vnoi-admin.github.io/statements/icpc/2024/mt/b.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 miền Trung,ICPC,Miền Trung,Medium,ICPC 2024 miền Trung - C: Sum of LCM,Math/Number Theory,https://oj.vnoi.info/problem/icpc24_mt_c,https://vnoi-admin.github.io/statements/icpc/2024/mt/c.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 miền Trung,ICPC,Miền Trung,Medium,ICPC 2024 miền Trung - D: Divide and Candies,Other,https://oj.vnoi.info/problem/icpc24_mt_d,https://vnoi-admin.github.io/statements/icpc/2024/mt/d.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 miền Trung,ICPC,Miền Trung,Medium,ICPC 2024 miền Trung - E: IslandChallenge,Other,https://oj.vnoi.info/problem/icpc24_mt_e,https://vnoi-admin.github.io/statements/icpc/2024/mt/e.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 miền Trung,ICPC,Miền Trung,Medium,ICPC 2024 miền Trung - F: ThreeBuildings,Other,https://oj.vnoi.info/problem/icpc24_mt_f,https://vnoi-admin.github.io/statements/icpc/2024/mt/f.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 miền Trung,ICPC,Miền Trung,Medium,ICPC 2024 miền Trung - G: Corner-Shared Cells,Other,https://oj.vnoi.info/problem/icpc24_mt_g,https://vnoi-admin.github.io/statements/icpc/2024/mt/g.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 miền Trung,ICPC,Miền Trung,Medium,ICPC 2024 miền Trung - H: Painting competition,Other,https://oj.vnoi.info/problem/icpc24_mt_h,https://vnoi-admin.github.io/statements/icpc/2024/mt/h.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 miền Trung,ICPC,Miền Trung,Medium,ICPC 2024 miền Trung - I: Help Me Boss,Other,https://oj.vnoi.info/problem/icpc24_mt_i,https://vnoi-admin.github.io/statements/icpc/2024/mt/i.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 miền Trung,ICPC,Miền Trung,Medium,ICPC 2024 miền Trung - J: Path Queries,Graph/Tree,https://oj.vnoi.info/problem/icpc24_mt_j,https://vnoi-admin.github.io/statements/icpc/2024/mt/j.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 miền Trung,ICPC,Miền Trung,Medium,ICPC 2024 miền Trung - K: Ants,Other,https://oj.vnoi.info/problem/icpc24_mt_k,https://vnoi-admin.github.io/statements/icpc/2024/mt/k.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 miền Trung,ICPC,Miền Trung,Medium,ICPC 2024 miền Trung - L: Largest Number,Math/Number Theory,https://oj.vnoi.info/problem/icpc24_mt_l,https://vnoi-admin.github.io/statements/icpc/2024/mt/l.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
ICPC 2024 miền Trung,ICPC,Miền Trung,Medium,ICPC 2024 miền Trung - M: Marathon Tournament,Other,https://oj.vnoi.info/problem/icpc24_mt_m,https://vnoi-admin.github.io/statements/icpc/2024/mt/m.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Kỳ thi chọn đội tuyển Olympic 2023 - Ngày 1,Olympic/HSG,Unknown,Medium,TST 2023 - Bài 1,Other,https://oj.vnoi.info/problem/tst23_a,,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Kỳ thi chọn đội tuyển Olympic 2023 - Ngày 1,Olympic/HSG,Unknown,Medium,TST 2023 - Bài 2,Other,https://oj.vnoi.info/problem/tst23_b,,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Kỳ thi chọn đội tuyển Olympic 2023 - Ngày 1,Olympic/HSG,Unknown,Medium,TST 2023 - Bài 3,Other,https://oj.vnoi.info/problem/tst23_c,,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Kỳ thi chọn đội tuyển Olympic 2023 - Ngày 2,Olympic/HSG,Unknown,Medium,TST 2023 - Bài 4,Other,https://oj.vnoi.info/problem/tst23_d,,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Kỳ thi chọn đội tuyển Olympic 2023 - Ngày 2,Olympic/HSG,Unknown,Medium,TST 2023 - Bài 5,Other,https://oj.vnoi.info/problem/tst23_e,,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Kỳ thi chọn đội tuyển Olympic 2023 - Ngày 2,Olympic/HSG,Unknown,Medium,TST 2023 - Bài 6,Other,https://oj.vnoi.info/problem/tst23_f,,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
[Mirror] ICPC Regional 2023,ICPC,Unknown,Medium,ICPC 2023 vòng Regional - A: Area Query,Geometry,https://oj.vnoi.info/problem/icpc23_regional_a,https://vnoi-admin.github.io/statements/icpc/2023/regional/a.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
[Mirror] ICPC Regional 2023,ICPC,Unknown,Medium,ICPC 2023 vòng Regional - B: Beautiful Scoreboard,Other,https://oj.vnoi.info/problem/icpc23_regional_b,https://vnoi-admin.github.io/statements/icpc/2023/regional/b.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
[Mirror] ICPC Regional 2023,ICPC,Unknown,Medium,ICPC 2023 vòng Regional - C: Crop Circle Conundrum,Geometry,https://oj.vnoi.info/problem/icpc23_regional_c,https://vnoi-admin.github.io/statements/icpc/2023/regional/c.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
[Mirror] ICPC Regional 2023,ICPC,Unknown,Medium,ICPC 2023 vòng Regional - D: Divisive Stone Battle,Other,https://oj.vnoi.info/problem/icpc23_regional_d,https://vnoi-admin.github.io/statements/icpc/2023/regional/d.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
[Mirror] ICPC Regional 2023,ICPC,Unknown,Medium,ICPC 2023 vòng Regional - E: Eclipse,Other,https://oj.vnoi.info/problem/icpc23_regional_e,https://vnoi-admin.github.io/statements/icpc/2023/regional/e.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
[Mirror] ICPC Regional 2023,ICPC,Unknown,Medium,ICPC 2023 vòng Regional - F: Flipping Substrings,String/Text,https://oj.vnoi.info/problem/icpc23_regional_f,https://vnoi-admin.github.io/statements/icpc/2023/regional/f.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
[Mirror] ICPC Regional 2023,ICPC,Unknown,Medium,ICPC 2023 vòng Regional - G: Glamorous Garment Gameshow,Game Theory,https://oj.vnoi.info/problem/icpc23_regional_g,https://vnoi-admin.github.io/statements/icpc/2023/regional/g.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
[Mirror] ICPC Regional 2023,ICPC,Unknown,Medium,ICPC 2023 vòng Regional - H: Harmonious Hue Palace,Other,https://oj.vnoi.info/problem/icpc23_regional_h,https://vnoi-admin.github.io/statements/icpc/2023/regional/h.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
[Mirror] ICPC Regional 2023,ICPC,Unknown,Medium,ICPC 2023 vòng Regional - I: It's Time To D-D-D-D-Duel!,Other,https://oj.vnoi.info/problem/icpc23_regional_i,https://vnoi-admin.github.io/statements/icpc/2023/regional/i.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
[Mirror] ICPC Regional 2023,ICPC,Unknown,Medium,ICPC 2023 vòng Regional - J: Jom and Terry,Other,https://oj.vnoi.info/problem/icpc23_regional_j,https://vnoi-admin.github.io/statements/icpc/2023/regional/j.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
[Mirror] ICPC Regional 2023,ICPC,Unknown,Medium,ICPC 2023 vòng Regional - K: Kingdom Profit Kerfuffle,Other,https://oj.vnoi.info/problem/icpc23_regional_k,https://vnoi-admin.github.io/statements/icpc/2023/regional/k.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
[Mirror] ICPC Regional 2023,ICPC,Unknown,Medium,ICPC 2023 vòng Regional - L: Linking Bits,Data Structures,https://oj.vnoi.info/problem/icpc23_regional_l,https://vnoi-admin.github.io/statements/icpc/2023/regional/l.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
[Mirror] ICPC Regional 2023,ICPC,Unknown,Medium,ICPC 2023 vòng Regional - M: Monopoly,Other,https://oj.vnoi.info/problem/icpc23_regional_m,https://vnoi-admin.github.io/statements/icpc/2023/regional/m.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
[HSGS] ICPC Regional 2023,ICPC,Unknown,Medium,ICPC 2023 vòng Regional - A: Area Query,Geometry,https://oj.vnoi.info/problem/icpc23_regional_a,https://vnoi-admin.github.io/statements/icpc/2023/regional/a.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
[HSGS] ICPC Regional 2023,ICPC,Unknown,Medium,ICPC 2023 vòng Regional - B: Beautiful Scoreboard,Other,https://oj.vnoi.info/problem/icpc23_regional_b,https://vnoi-admin.github.io/statements/icpc/2023/regional/b.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
[HSGS] ICPC Regional 2023,ICPC,Unknown,Medium,ICPC 2023 vòng Regional - C: Crop Circle Conundrum,Geometry,https://oj.vnoi.info/problem/icpc23_regional_c,https://vnoi-admin.github.io/statements/icpc/2023/regional/c.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
[HSGS] ICPC Regional 2023,ICPC,Unknown,Medium,ICPC 2023 vòng Regional - D: Divisive Stone Battle,Other,https://oj.vnoi.info/problem/icpc23_regional_d,https://vnoi-admin.github.io/statements/icpc/2023/regional/d.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
[HSGS] ICPC Regional 2023,ICPC,Unknown,Medium,ICPC 2023 vòng Regional - E: Eclipse,Other,https://oj.vnoi.info/problem/icpc23_regional_e,https://vnoi-admin.github.io/statements/icpc/2023/regional/e.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
[HSGS] ICPC Regional 2023,ICPC,Unknown,Medium,ICPC 2023 vòng Regional - F: Flipping Substrings,String/Text,https://oj.vnoi.info/problem/icpc23_regional_f,https://vnoi-admin.github.io/statements/icpc/2023/regional/f.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
[HSGS] ICPC Regional 2023,ICPC,Unknown,Medium,ICPC 2023 vòng Regional - G: Glamorous Garment Gameshow,Game Theory,https://oj.vnoi.info/problem/icpc23_regional_g,https://vnoi-admin.github.io/statements/icpc/2023/regional/g.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
[HSGS] ICPC Regional 2023,ICPC,Unknown,Medium,ICPC 2023 vòng Regional - H: Harmonious Hue Palace,Other,https://oj.vnoi.info/problem/icpc23_regional_h,https://vnoi-admin.github.io/statements/icpc/2023/regional/h.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
[HSGS] ICPC Regional 2023,ICPC,Unknown,Medium,ICPC 2023 vòng Regional - I: It's Time To D-D-D-D-Duel!,Other,https://oj.vnoi.info/problem/icpc23_regional_i,https://vnoi-admin.github.io/statements/icpc/2023/regional/i.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
[HSGS] ICPC Regional 2023,ICPC,Unknown,Medium,ICPC 2023 vòng Regional - J: Jom and Terry,Other,https://oj.vnoi.info/problem/icpc23_regional_j,https://vnoi-admin.github.io/statements/icpc/2023/regional/j.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
[HSGS] ICPC Regional 2023,ICPC,Unknown,Medium,ICPC 2023 vòng Regional - K: Kingdom Profit Kerfuffle,Other,https://oj.vnoi.info/problem/icpc23_regional_k,https://vnoi-admin.github.io/statements/icpc/2023/regional/k.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
[HSGS] ICPC Regional 2023,ICPC,Unknown,Medium,ICPC 2023 vòng Regional - L: Linking Bits,Data Structures,https://oj.vnoi.info/problem/icpc23_regional_l,https://vnoi-admin.github.io/statements/icpc/2023/regional/l.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
[HSGS] ICPC Regional 2023,ICPC,Unknown,Medium,ICPC 2023 vòng Regional - M: Monopoly,Other,https://oj.vnoi.info/problem/icpc23_regional_m,https://vnoi-admin.github.io/statements/icpc/2023/regional/m.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Olympic Sinh viên 2023 - Khối Chuyên tin,Olympic/HSG,Unknown,Medium,Olympic Sinh Viên 2023 - Chuyên tin - Ước số,Math/Number Theory,https://oj.vnoi.info/problem/olp_ct23_gcd,https://vnoi-admin.github.io/statements/OLPSV/2023/ct.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Olympic Sinh viên 2023 - Khối Chuyên tin,Olympic/HSG,Unknown,Medium,Olympic Sinh Viên 2023 - Chuyên tin - Phát kẹo,Other,https://oj.vnoi.info/problem/olp_ct23_candy,https://vnoi-admin.github.io/statements/OLPSV/2023/ct.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Olympic Sinh viên 2023 - Khối Chuyên tin,Olympic/HSG,Unknown,Medium,Olympic Sinh Viên 2023 - Chuyên tin - Đường chạy,Other,https://oj.vnoi.info/problem/olp_ct23_runroad,https://vnoi-admin.github.io/statements/OLPSV/2023/ct.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Olympic Sinh viên 2023 - Khối Chuyên tin,Olympic/HSG,Unknown,Medium,Olympic Sinh Viên 2023 - Chuyên tin - Chỉ số hấp dẫn,Math/Number Theory,https://oj.vnoi.info/problem/olp_ct23_attindex,https://vnoi-admin.github.io/statements/OLPSV/2023/ct.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Olympic Sinh viên 2023 - Khối Không chuyên,Olympic/HSG,Unknown,Medium,Olympic Sinh Viên 2023 - Không chuyên - Diện tích tam giác,Geometry,https://oj.vnoi.info/problem/olp_kc23_triangle,https://vnoi-admin.github.io/statements/OLPSV/2023/kc.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Olympic Sinh viên 2023 - Khối Không chuyên,Olympic/HSG,Unknown,Medium,Olympic Sinh Viên 2023 - Không chuyên - Biến đổi dãy,Other,https://oj.vnoi.info/problem/olp_kc23_tseq,https://vnoi-admin.github.io/statements/OLPSV/2023/kc.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Olympic Sinh viên 2023 - Khối Không chuyên,Olympic/HSG,Unknown,Medium,Olympic Sinh Viên 2023 - Không chuyên - Xâu đẹp,String/Text,https://oj.vnoi.info/problem/olp_kc23_beastr,https://vnoi-admin.github.io/statements/OLPSV/2023/kc.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Olympic Sinh viên 2023 - Khối Không chuyên,Olympic/HSG,Unknown,Medium,Olympic Sinh Viên 2023 - Không chuyên - Bể xăng,Other,https://oj.vnoi.info/problem/olp_kc23_fuel,https://vnoi-admin.github.io/statements/OLPSV/2023/kc.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Olympic Sinh viên 2023 - Khối Không chuyên,Olympic/HSG,Unknown,Medium,Olympic Sinh Viên 2023 - Không chuyên - Kho báu,Other,https://oj.vnoi.info/problem/olp_kc23_treasure,https://vnoi-admin.github.io/statements/OLPSV/2023/kc.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Olympic Sinh viên 2023 - Khối Siêu cúp,Olympic/HSG,Unknown,Medium,Olympic Sinh Viên 2023 - Siêu cúp - Truy vấn trên dãy hoán vị,Other,https://oj.vnoi.info/problem/olp_sc23_pquery,https://vnoi-admin.github.io/statements/OLPSV/2023/sc.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Olympic Sinh viên 2023 - Khối Siêu cúp,Olympic/HSG,Unknown,Medium,Olympic Sinh Viên 2023 - Siêu cúp - Chơi bài,Other,https://oj.vnoi.info/problem/olp_sc23_cpoker,https://vnoi-admin.github.io/statements/OLPSV/2023/sc.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Olympic Sinh viên 2023 - Khối Siêu cúp,Olympic/HSG,Unknown,Medium,Olympic Sinh Viên 2023 - Siêu cúp - Giao hàng,Other,https://oj.vnoi.info/problem/olp_sc23_shipper,https://vnoi-admin.github.io/statements/OLPSV/2023/sc.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Thi Thử Olympic Sinh viên 2023 - Khối Siêu cúp,Olympic/HSG,Unknown,Medium,Olympic Sinh Viên 2022 - Siêu cúp - K địa điểm gần nhất,Geometry,https://oj.vnoi.info/problem/olp_sc22_knpoints,https://oj.vnoi.info/pdf/1b2b661e-0dec-4f86-9924-2175f2d6f927.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Thi Thử Olympic Sinh viên 2023 - Khối Siêu cúp,Olympic/HSG,Unknown,Medium,Olympic Sinh Viên 2022 - Siêu cúp - Trò chơi trên xâu,String/Text,https://oj.vnoi.info/problem/olp_sc22_nonrepeat,https://oj.vnoi.info/pdf/e63b3a49-c799-4dc3-9116-d9e2c399e286.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
Thi Thử Olympic Sinh viên 2023 - Khối Siêu cúp,Olympic/HSG,Unknown,Medium,Olympic Sinh Viên 2022 - Siêu cúp - Tìm xâu đẹp,String/Text,https://oj.vnoi.info/problem/olp_sc22_bstr,https://oj.vnoi.info/pdf/bea47451-ed48-4b8c-9c8f-a9189b1e4aac.pdf,https://drive.google.com/drive/folders/1v7II21UysbEilhm5NDMcZ8hfnEKnvbeo
